"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","ward","district","overhead_utility","percent_population"
21861,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74916707,30.28252736,"1706 San Gabriel St",NA,50.8,"fair",114.8294,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21862,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74893414,30.28245624,"1706 San Gabriel St",NA,53.34,"good",147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21863,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74910328,30.28227471,"1706 San Gabriel St",NA,53.34,"poor",131.2336,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21864,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74922956,30.28187185,"1700 San Gabriel St",NA,157.48,"good",180.4462,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21865,"Pecan","Carya illinoinensis","Austin","Texas",-97.74932124,30.28202082,"1700 San Gabriel St",NA,71.12,"good",213.2546,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21866,"Pecan","Carya illinoinensis","Austin","Texas",-97.74923366,30.28230179,"1706 San Gabriel St",NA,48.26,"fair",147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21867,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74940986,30.28254363,"1801 Vance Cir",NA,53.34,"good",164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21868,"American elm","Ulmus americana","Austin","Texas",-97.74983301,30.28220128,"1700 San Gabriel St",NA,71.12,"fair",131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21869,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75000744,30.28245242,"1802 Vance Cir",NA,50.8,NA,114.8294,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21870,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74998825,30.28241623,"1802 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21871,"Pecan","Carya illinoinensis","Austin","Texas",-97.74960391,30.2821242,"1700 San Gabriel St",NA,60.96,"good",196.8504,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21873,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74964963,30.28193516,"1700 San Gabriel St",NA,48.26,"good",98.4252,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21874,"Pecan","Carya illinoinensis","Austin","Texas",-97.74875852,30.28194849,"1701 San Gabriel St",NA,106.68,"fair",246.063,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21875,"Pecan","Carya illinoinensis","Austin","Texas",-97.74866954,30.28193687,"1701 San Gabriel St",NA,66.04,"fair",180.4462,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21876,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74973518,30.28380053,"1800 Vance Cir",NA,27.94,"fair",98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21877,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74972005,30.28380099,"1800 Vance Cir",NA,20.32,"fair",65.6168,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21878,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74968905,30.28377062,"1800 Vance Cir",NA,33.02,"fair",104.98688,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21879,"Southern live oak","Quercus virginiana","Austin","Texas",-97.74971527,30.28376815,"1800 Vance Cir",NA,20.32,"poor",45.93176,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21880,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74970791,30.28374236,"1800 Vance Cir",NA,15.24,"good",65.6168,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21881,"Jerusalem thorn","Parkinsonia aculeata","Austin","Texas",-97.74972708,30.28372182,"1800 Vance Cir",NA,12.7,"fair",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21882,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74976283,30.28367791,"1800 Vance Cir",NA,17.78,"good",55.77428,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21883,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74981203,30.28362107,"1800 Vance Cir",NA,10.16,"fair",55.77428,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21884,"Pecan","Carya illinoinensis","Austin","Texas",-97.74982762,30.28360074,"1800 Vance Cir",NA,40.64,"fair",147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21885,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74989093,30.28346632,"1800 Vance Cir",NA,10.16,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21886,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74989707,30.28344687,"1800 Vance Cir",NA,10.16,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21887,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74990444,30.28342868,"1800 Vance Cir",NA,10.16,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21888,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74991274,30.28341399,"1800 Vance Cir",NA,10.16,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21889,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74991894,30.28339427,"1800 Vance Cir",NA,10.16,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21890,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74993739,30.28324531,"1800 Vance Cir",NA,78.74,"fair",131.2336,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21891,"Indian hawthorne","Rhaphiolepis","Austin","Texas",-97.74994654,30.28317948,"1800 Vance Cir",NA,10.16,"good",32.8084,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21892,"Indian hawthorne","Rhaphiolepis","Austin","Texas",-97.7499438,30.28315628,"1800 Vance Cir",NA,15.24,"good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21893,"Indian hawthorne","Rhaphiolepis","Austin","Texas",-97.74994526,30.28311468,"1800 Vance Cir",NA,15.24,"good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21894,"Indian hawthorne","Rhaphiolepis","Austin","Texas",-97.74994631,30.28308976,"1800 Vance Cir",NA,15.24,"good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21895,"Windmill palm","Trachycarpus fortunei","Austin","Texas",-97.74986576,30.28281279,"1800 Vance Cir",NA,15.24,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21896,"Pindo palm","Butia capitata","Austin","Texas",-97.7498277,30.2827419,"1800 Vance Cir",NA,50.8,"good",49.2126,"introduced","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21897,"Pindo palm","Butia capitata","Austin","Texas",-97.74979239,30.28271089,"1800 Vance Cir",NA,50.8,"excellent",39.37008,"introduced","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21898,"Canary island date palm","Phoenix canariensis","Austin","Texas",-97.7497607,30.28269766,"1800 Vance Cir",NA,7.62,"good",13.12336,"introduced","9.14 to 13.71 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21899,"Canary island date palm","Phoenix canariensis","Austin","Texas",-97.74974642,30.28269324,"1800 Vance Cir",NA,7.62,"good",13.12336,"introduced","9.14 to 13.71 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21900,"Texas redbud","Cercis canadensis","Austin","Texas",-97.74973435,30.28279978,"1800 Vance Cir",NA,7.62,"excellent",32.8084,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21901,"Texas redbud","Cercis canadensis","Austin","Texas",-97.74971343,30.28278899,"1800 Vance Cir",NA,7.62,"good",32.8084,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21902,"Texas redbud","Cercis canadensis","Austin","Texas",-97.74971376,30.28281034,"1800 Vance Cir",NA,7.62,"good",32.8084,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21903,"Pecan","Carya illinoinensis","Austin","Texas",-97.7495956,30.2827853,"1800 Vance Cir",NA,25.4,"dead",82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21904,"Chinese photinia","Photinia serrulata","Austin","Texas",-97.74959691,30.28280112,"1800 Vance Cir",NA,15.24,"poor",42.65092,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21905,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74959173,30.28282899,"1800 Vance Cir",NA,55.88,"fair",98.4252,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21906,"Sugarberry","Celtis laevigata","Austin","Texas",-97.74961937,30.28286495,"1800 Vance Cir",NA,7.62,"good",42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21907,"Sugarberry","Celtis laevigata","Austin","Texas",-97.74961565,30.2828683,"1800 Vance Cir",NA,17.78,"good",82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21908,"Shoestring acacia","Acacia stenophylla","Austin","Texas",-97.74967933,30.28291522,"1800 Vance Cir",NA,5.08,"good",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21909,"Italian cypress","Cupressus sempervirens","Austin","Texas",-97.74967762,30.2829256,"1800 Vance Cir",NA,10.16,"good",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21910,"Italian cypress","Cupressus sempervirens","Austin","Texas",-97.7496804,30.28292235,"1800 Vance Cir",NA,10.16,"good",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21911,"Shoestring acacia","Acacia stenophylla","Austin","Texas",-97.74970857,30.28293775,"1800 Vance Cir",NA,7.62,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21912,"large vacant planting site",NA,"Austin","Texas",-97.749897,30.28288414,"1800 Vance Cir",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21913,"large vacant planting site",NA,"Austin","Texas",-97.74981138,30.28325234,"1800 Vance Cir",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21914,"Pecan","Carya illinoinensis","Austin","Texas",-97.74973512,30.28347973,"1800 Vance Cir",NA,53.34,"good",154.19948,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21915,"Shumard oak","Quercus shumardii","Austin","Texas",-97.7496726,30.28360048,"1800 Vance Cir",NA,58.42,"good",196.8504,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21916,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74963607,30.28363047,"1800 Vance Cir",NA,10.16,"poor",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21917,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74956124,30.28368295,"1813 Vance Cir",NA,58.42,"good",170.60368,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21918,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7495901,30.28353038,"1813 Vance Cir",NA,55.88,"fair",147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21919,"Pecan","Carya illinoinensis","Austin","Texas",-97.74939943,30.28348441,"1813 Vance Cir",NA,55.88,NA,164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21920,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7495937,30.28348727,"1809 Vance Cir",NA,53.34,"good",131.2336,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21921,"Pecan","Carya illinoinensis","Austin","Texas",-97.7497533,30.28336255,"1809 Vance Cir",NA,58.42,"good",180.4462,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21922,"Pecan","Carya illinoinensis","Austin","Texas",-97.7495494,30.28324746,"1809 Vance Cir",NA,58.42,NA,164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21923,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7499562,30.2824653,"1802 Vance Cir",NA,48.26,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21924,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74992578,30.28245604,"1802 Vance Cir",NA,48.26,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21925,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7500132,30.28249981,"1802 Vance Cir",NA,50.8,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21926,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75018845,30.28278772,"1804 Vance Cir",NA,60.96,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21927,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74995776,30.28297554,"1804 Vance Cir",NA,63.5,"poor",104.98688,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21928,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.7502463,30.28313282,"1808 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21929,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75017812,30.28320297,"1808 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21930,"Pecan","Carya illinoinensis","Austin","Texas",-97.75013272,30.28334876,"1808 Vance Cir",NA,50.8,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21931,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75007299,30.28375524,"1818 Vance Cir",NA,50.8,NA,131.2336,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21932,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75011119,30.28382577,"1818 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21933,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7497731,30.28383001,"1100 W Martin Luther King Jr Blvd",NA,25.4,"good",114.8294,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21934,"Glossy privet","Ligustrum lucidum","Austin","Texas",-97.74978126,30.28384179,"1100 W Martin Luther King Jr Blvd",NA,45.72,"fair",75.45932,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21935,"Chinaberry","Melia azedarach","Austin","Texas",-97.74983743,30.2838424,"1108 W Martin Luther King Jr Blvd",NA,10.16,"fair",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21936,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7499579,30.28385854,"1108 W Martin Luther King Jr Blvd",NA,27.94,"fair",98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21937,"Glossy privet","Ligustrum lucidum","Austin","Texas",-97.74997093,30.28385641,"1108 W Martin Luther King Jr Blvd",NA,43.18,"fair",75.45932,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21938,"Texas persimmon","Diospyros texana","Austin","Texas",-97.75001164,30.28386744,"1108 W Martin Luther King Jr Blvd",NA,12.7,"good",55.77428,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21939,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75002873,30.28387042,"1108 W Martin Luther King Jr Blvd",NA,20.32,"fair",82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21940,"Glossy privet","Ligustrum lucidum","Austin","Texas",-97.75006685,30.28387332,"1108 W Martin Luther King Jr Blvd",NA,27.94,"fair",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21941,"Glossy privet","Ligustrum lucidum","Austin","Texas",-97.75015976,30.28387325,"1108 W Martin Luther King Jr Blvd",NA,40.64,"fair",88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21942,"Sugarberry","Celtis laevigata","Austin","Texas",-97.75016955,30.28384894,"1108 W Martin Luther King Jr Blvd",NA,17.78,"fair",72.17848,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21943,"Chinese elm","Ulmus parvifolia","Austin","Texas",-97.75022649,30.28384279,"1108 W Martin Luther King Jr Blvd",NA,22.86,"good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21944,"Chinaberry","Melia azedarach","Austin","Texas",-97.75024107,30.28383847,"1108 W Martin Luther King Jr Blvd",NA,15.24,"fair",98.4252,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21945,"Chinaberry","Melia azedarach","Austin","Texas",-97.75026968,30.28383991,"1108 W Martin Luther King Jr Blvd",NA,10.16,"fair",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21946,"Sugarberry","Celtis laevigata","Austin","Texas",-97.75036602,30.28382379,"1108 W Martin Luther King Jr Blvd",NA,30.48,"poor",72.17848,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21947,"Stump",NA,"Austin","Texas",-97.75042758,30.28383986,"1108 W Martin Luther King Jr Blvd",NA,43.18,NA,0,"no_info",NA,"30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21948,"Pecan","Carya illinoinensis","Austin","Texas",-97.75045151,30.28382479,"1108 W Martin Luther King Jr Blvd",NA,12.7,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21949,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75053164,30.28380918,"1108 W Martin Luther King Jr Blvd",NA,15.24,"good",65.6168,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21950,"Chinaberry","Melia azedarach","Austin","Texas",-97.75055241,30.28381711,"1108 W Martin Luther King Jr Blvd",NA,15.24,"poor",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21951,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75034527,30.28365538,"1812 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21952,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75025381,30.28351979,"1812 Vance Cir",NA,48.26,NA,164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21953,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75027298,30.28346364,"1812 Vance Cir",NA,48.26,NA,164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21954,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75034647,30.28354301,"1812 Vance Cir",NA,63.5,NA,131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21955,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75039629,30.2835861,"1812 Vance Cir",NA,48.26,NA,164.042,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21956,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75042999,30.28365181,"1812 Vance Cir",NA,48.26,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21957,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75046955,30.2833735,"1808 Vance Cir",NA,55.88,NA,180.4462,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21958,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75041622,30.28341455,"1808 Vance Cir",NA,48.26,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21959,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.75037026,30.28340464,"1808 Vance Cir",NA,48.26,NA,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21960,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.75049714,30.2837186,"1812 Vance Cir",NA,53.34,"fair",137.79528,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
