"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_name","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","ward","district","overhead_utility","condition","percent_population"
"6/8/2016","inventory_date","Koelreuteria paniculata) goldenraintree",NA,"Oklahoma City","Oklahoma",-97.56934845,35.35210137,"Earlywine park",26.162,72.17848,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.56936544,35.35206861,"Earlywine park",15.748,39.37008,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Sawtooth  oak","Quercus acutissima","Oklahoma City","Oklahoma",-97.56985827,35.35214925,"Earlywine park",18.034,65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57023832,35.35204467,"Earlywine park",29.21,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Orange maclura pomifera) osage",NA,"Oklahoma City","Oklahoma",-97.5702893,35.35200939,"Earlywine park",56.388,111.54856,"no_info","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Orange maclura pomifera) osage",NA,"Oklahoma City","Oklahoma",-97.57031093,35.35202451,"Earlywine park",58.674,121.39108,"no_info","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57039436,35.35205223,"Earlywine park",21.844,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57050405,35.35204341,"Earlywine park",32.258,68.89764,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57063691,35.35200183,"Earlywine park",32.258,91.86352,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57078986,35.35199427,"Earlywine park",55.626,157.48032,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57073733,35.35209633,"Earlywine park",38.862,131.2336,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57067553,35.35219713,"Earlywine park",39.878,131.2336,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.57032329,35.35218957,"Earlywine park",17.78,65.6168,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57021978,35.35240756,"Earlywine park",29.21,72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57019661,35.3524693,"Earlywine park",29.972,75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.5701688,35.35252475,"Earlywine park",29.718,72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57017189,35.35258271,"Earlywine park",17.272,59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57013172,35.35264067,"Earlywine park",20.32,65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57037582,35.35254491,"Earlywine park",28.956,91.86352,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57046388,35.35261547,"Earlywine park",24.13,62.33596,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.57041753,35.35270241,"Earlywine park",19.558,65.6168,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.57004521,35.35283598,"Earlywine park",27.94,91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.56998187,35.35278305,"Earlywine park",33.528,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.5699556,35.3528574,"Earlywine park",23.622,75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.569866,35.35281329,"Earlywine park",28.448,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  elm","Ulmus parvifolia","Oklahoma City","Oklahoma",-97.56977021,35.3528259,"Earlywine park",32.766,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Pin  oak","Quercus palustris","Oklahoma City","Oklahoma",-97.57015026,35.3529582,"Earlywine park",19.304,82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Koelreuteria paniculata) goldenraintree",NA,"Oklahoma City","Oklahoma",-97.57024296,35.35300356,"Earlywine park",17.526,72.17848,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57017343,35.35316232,"Earlywine park",39.878,111.54856,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57006529,35.35322533,"Earlywine park",32.512,104.98688,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57018116,35.35100008,"Earlywine park",45.212,104.98688,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","White  mulberry","Morus alba","Oklahoma City","Oklahoma",-97.5703202,35.35108828,"Earlywine park",36.068,114.8294,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57027231,35.35126343,"Earlywine park",59.182,157.48032,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Japanese black  pine","Pinus thunbergii","Oklahoma City","Oklahoma",-97.5701827,35.35128863,"Earlywine park",24.892,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Koelreuteria paniculata) goldenraintree",NA,"Oklahoma City","Oklahoma",-97.57011473,35.3530338,"Earlywine park",23.368,59.05512,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.57006838,35.35312074,"Earlywine park",14.732,62.33596,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57000967,35.35326187,"Earlywine park",32.512,108.26772,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57005448,35.35329967,"Earlywine park",52.07,108.26772,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57004521,35.35341937,"Earlywine park",35.814,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57003748,35.35354411,"Earlywine park",30.226,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Common  hackberry","Celtis occidentalis","Oklahoma City","Oklahoma",-97.56994788,35.35349371,"Earlywine park",51.562,111.54856,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57012709,35.35367138,"Earlywine park",12.446,65.6168,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.5700174,35.3536928,"Earlywine park",21.336,78.74016,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57014408,35.35381376,"Earlywine park",31.242,72.17848,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.57004675,35.35375958,"Earlywine park",28.956,104.98688,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56998495,35.35378226,"Earlywine park",32.512,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.57011936,35.35387046,"Earlywine park",26.416,98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.570124,35.35402796,"Earlywine park",23.368,101.70604,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56999268,35.35388936,"Earlywine park",35.052,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56999339,35.35401507,"Earlywine park",36.068,91.86352,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.5699903,35.35409697,"Earlywine park",39.878,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57009845,35.35428346,"Earlywine park",27.686,108.26772,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57010308,35.35436284,"Earlywine park",18.034,108.26772,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.56994859,35.35422172,"Earlywine park",33.782,131.2336,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Sawtooth  oak","Quercus acutissima","Oklahoma City","Oklahoma",-97.56971685,35.3543137,"Earlywine park",24.892,101.70604,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Sawtooth  oak","Quercus acutissima","Oklahoma City","Oklahoma",-97.5697632,35.35442836,"Earlywine park",27.178,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Sawtooth  oak","Quercus acutissima","Oklahoma City","Oklahoma",-97.56992542,35.35454428,"Earlywine park",35.052,114.8294,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56997794,35.3545846,"Earlywine park",15.494,95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.5700969,35.35471186,"Earlywine park",9.906,59.05512,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57009381,35.35477612,"Earlywine park",17.272,68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.57006909,35.3549311,"Earlywine park",11.938,68.89764,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Koelreuteria paniculata) goldenraintree",NA,"Oklahoma City","Oklahoma",-97.57004592,35.35498906,"Earlywine park",23.622,68.89764,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Olive elaeagnus angustifolia) russian",NA,"Oklahoma City","Oklahoma",-97.5699455,35.35479628,"Earlywine park",20.32,88.58268,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56986362,35.35481392,"Earlywine park",42.164,95.14436,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.56978174,35.35473958,"Earlywine park",26.67,62.33596,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.5697323,35.35467532,"Earlywine park",31.75,78.74016,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Thornless  honeylocust","Gleditsia triacanthos","Oklahoma City","Oklahoma",-97.56947894,35.3543578,"Earlywine park",25.908,85.30184,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.56940633,35.35426078,"Earlywine park",25.654,95.14436,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56932599,35.35414485,"Earlywine park",18.288,52.49344,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56925492,35.35406295,"Earlywine park",24.638,59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56916995,35.35399617,"Earlywine park",29.972,75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56913442,35.35390419,"Earlywine park",34.544,75.45932,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.56899847,35.35375803,"Earlywine park",44.704,118.11024,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.56891659,35.35364589,"Earlywine park",36.576,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56904173,35.353535,"Earlywine park",10.414,36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.56911434,35.35346948,"Earlywine park",20.32,45.93176,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57075872,35.35183961,"Earlywine park",37.338,104.98688,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57087459,35.35181567,"Earlywine park",40.64,104.98688,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57081125,35.35174259,"Earlywine park",30.48,85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.5708576,35.35164935,"Earlywine park",42.926,114.8294,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.57097964,35.35165313,"Earlywine park",36.576,85.30184,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.57096265,35.35148176,"Earlywine park",40.894,124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Styphnolobium japonicum) japanese pagodatree",NA,"Oklahoma City","Oklahoma",-97.5710986,35.35142254,"Earlywine park",39.878,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57133961,35.35097395,"Earlywine park",25.4,75.45932,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57136587,35.35092733,"Earlywine park",17.78,62.33596,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.57139368,35.35087693,"Earlywine park",12.7,59.05512,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","London  planetree","Platanus acerifolia","Oklahoma City","Oklahoma",-97.5714184,35.3507988,"Earlywine park",36.576,154.19948,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57127472,35.35086055,"Earlywine park",38.608,95.14436,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57116812,35.35093111,"Earlywine park",30.988,104.98688,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.57135351,35.35070178,"Earlywine park",42.164,104.98688,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
